epoch,float_val_accuracy_percent,val_loss,int8_accuracy_percent,correct,total,model_size_bytes
17,88.18681240081787,0.8821904063224792,87.91208791208791,320,364,25176
20,88.18681240081787,0.8860661387443542,88.46153846153845,322,364,25176
22,88.18681240081787,0.8778051137924194,88.46153846153845,322,364,25176
